@relation 'AT: wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.514density+0.438alcohol-0.428residualsugar-0.408totalsulfur-0.296freesulfur... numeric
@attribute -0.581fixedacid+0.577pH-0.334citricacid+0.321freesulfur+0.261totalsulfur... numeric
@attribute 0.581volacid-0.523citricacid-0.446sulphates-0.264freesulfur+0.231residualsugar... numeric
@attribute '0.77 chlorides+0.348sulphates-0.296freesulfur-0.288residualsugar+0.247volacid...' numeric
@attribute '0.661volacid+0.423sulphates+0.332alcohol+0.29 totalsulfur+0.281fixedacid...' numeric
@attribute 0.528sulphates-0.497freesulfur-0.351chlorides+0.322density+0.271residualsugar... numeric
@attribute -0.714citricacid-0.409pH+0.287sulphates-0.274volacid-0.22residualsugar... numeric
@attribute -0.579fixedacid-0.553pH+0.374residualsugar+0.296sulphates-0.228totalsulfur... numeric
@attribute '0.627alcohol+0.403residualsugar+0.397chlorides+0.329fixedacid+0.25 pH...' numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
-3.092898,-0.628859,-0.025909,2.716539,0.223017,-1.45669,0.885217,0.610466,0.797911,5
-2.490498,4.842311,-2.112978,-1.584008,1.129451,-3.035658,1.141256,-1.593343,-0.005433,4
-3.092898,-0.628859,-0.025909,2.716539,0.223017,-1.45669,0.885217,0.610466,0.797911,5
-1.773931,0.045297,-1.834847,-1.339928,-0.232626,-2.14149,-1.299505,2.024486,-0.780907,7
0.089214,-1.401657,-0.467403,-0.047212,-1.015974,0.508038,0.56394,-0.336145,-0.427327,5
2.45087,-0.238399,0.095252,-0.355844,-1.558475,0.71585,-0.436289,0.935154,0.276986,6
3.869221,-1.512048,-0.002734,-0.690129,0.260819,0.163958,-1.037541,0.327287,0.282754,5
1.524219,-0.190504,-1.716167,0.29213,2.067699,1.706546,0.626096,1.264509,0.55522,5
-1.829683,0.980823,-0.366038,-0.486597,-0.280781,-0.806138,-0.037922,0.020091,-0.942592,5
1.304205,-3.312748,-1.173483,-0.330959,-0.041721,0.378886,0.59099,0.071843,-0.63406,6
-1.133657,0.927327,-2.158881,0.272988,0.891729,-0.087698,-0.522197,1.099534,-0.503469,5
-1.133657,0.927327,-2.158881,0.272988,0.891729,-0.087698,-0.522197,1.099534,-0.503469,5
1.303736,-0.699193,-0.765982,-0.422531,1.037296,0.365309,-0.381507,1.316191,0.429154,8
-1.133657,0.927327,-2.158881,0.272988,0.891729,-0.087698,-0.522197,1.099534,-0.503469,5
-3.551387,-1.545547,-2.491402,-1.256091,0.316024,-1.255474,-1.540487,0.952352,-0.980005,5
0.877585,-0.765565,-0.451023,-0.187781,0.263799,-0.497782,-0.311892,-0.716886,-0.65759,4
2.365529,-0.034044,-0.987134,-0.46256,-0.273128,-0.38081,-0.156733,0.845343,0.064028,6
2.208857,-1.523371,1.366675,0.438269,2.015626,0.508992,-1.457599,0.884206,-0.125685,8
1.394933,-0.890602,0.978704,-0.677949,0.413513,0.392486,-1.100567,1.162079,0.333883,7
1.46384,0.173679,-0.915663,-0.564652,0.091089,-1.118026,-0.523619,-0.008934,0.417659,5
-0.25667,0.644235,-0.357163,0.194401,-0.021691,1.149381,-0.139043,0.15334,0.111478,5
0.094221,-0.472297,0.784374,0.174958,-1.000326,0.116953,0.459677,0.167865,-1.753395,5
-1.829683,0.980823,-0.366038,-0.486597,-0.280781,-0.806138,-0.037922,0.020091,-0.942592,5
1.919804,-1.629206,0.385983,-1.178861,0.116534,-1.211069,0.121814,0.587722,0.02395,5
1.619458,0.745434,-0.745677,1.140332,1.775304,2.222498,-0.225019,0.566915,0.112343,5
2.710299,0.404324,-0.196825,0.356776,0.103555,0.124025,-2.524339,-0.502124,-0.471883,6
3.151167,0.693572,-0.106426,-0.611621,0.835882,-0.036455,-0.686279,1.15575,0.698461,7
1.784248,0.251518,-1.752591,0.20442,0.107056,1.304829,0.606271,0.82882,-0.014208,6
-0.171785,-2.584555,0.092222,-0.699087,-0.27769,0.677198,0.019782,-0.205505,0.531633,6
-1.045369,0.639785,-0.14299,-0.795512,-0.579022,-0.39217,0.004918,0.360807,-0.444455,3
1.784248,0.251518,-1.752591,0.20442,0.107056,1.304829,0.606271,0.82882,-0.014208,6
-2.020576,0.556086,-0.671287,-0.729523,0.248273,-0.577506,-0.552274,0.795648,-0.673868,6
0.57943,-1.613226,-1.240234,0.197149,0.976035,-0.570419,-0.239709,0.265319,-0.326688,6
1.375862,-0.567047,-1.070139,-0.029438,0.336548,-0.893296,-0.375778,0.238345,0.24935,7
0.864697,-4.873305,-0.507487,0.314916,0.133391,1.735851,0.50704,-0.14717,-0.194819,6
0.864697,-4.873305,-0.507487,0.314916,0.133391,1.735851,0.50704,-0.14717,-0.194819,6
1.887931,-0.309754,-1.63275,0.18055,-0.502704,0.881468,0.188387,0.13794,-0.124466,7
0.172011,-1.059637,-2.056591,-1.09471,-0.049527,-0.876489,0.470948,1.472527,-0.823974,7
0.460662,-1.196576,0.966913,-0.856261,-0.881931,0.208768,-0.590753,0.401054,0.491101,6
0.677894,-0.262077,1.231983,-0.200208,-0.817269,0.268793,-0.125355,-0.025432,-0.328647,6
1.375862,-0.567047,-1.070139,-0.029438,0.336548,-0.893296,-0.375778,0.238345,0.24935,7
0.503729,-1.784157,-1.136396,0.212317,0.798992,-0.739074,-0.098982,0.07211,-0.437388,6
-0.067504,-1.185682,-1.439116,0.478449,0.816867,-0.325147,0.129866,-0.183382,-0.517959,6
-0.590733,1.196037,-0.578215,0.831284,0.573332,0.254601,-0.42058,-1.094337,0.007634,4
1.887725,-0.789054,-1.328364,0.301002,0.649684,0.439818,-0.204182,0.915871,-0.377505,6
0.562987,-0.656561,-1.237953,0.876019,0.654439,1.065493,1.114268,-0.060634,-0.375505,5
-1.977973,-0.58659,0.773716,-0.165407,-1.221465,1.327406,-0.789827,1.028731,0.081247,6
1.285824,0.384008,-0.521347,-0.555637,-0.930605,-0.394841,-0.014649,0.145877,0.234259,6
1.285824,0.384008,-0.521347,-0.555637,-0.930605,-0.394841,-0.014649,0.145877,0.234259,6
1.61051,-0.034104,-0.829952,-0.195091,-0.446124,0.104777,-0.131203,0.013234,-0.095171,7
1.988575,-0.140771,-0.711311,-0.508192,-0.203212,-0.896746,-0.314902,0.333622,0.109685,7
3.315285,-1.45443,0.547443,-0.351497,-2.079535,0.138971,-0.624066,0.720944,-1.058365,5
-1.92356,0.815363,-0.529708,-0.280976,-0.285097,-0.820924,-0.23358,0.151975,-0.945198,6
3.196937,1.125909,-0.240206,-0.93185,-0.911714,-0.731944,-0.456764,0.162279,0.580664,6
2.763095,1.375453,0.350719,-0.18637,-1.473147,0.952923,-0.71163,0.080685,0.818725,5
-1.977973,-0.58659,0.773716,-0.165407,-1.221465,1.327406,-0.789827,1.028731,0.081247,6
-0.110409,-0.694805,-0.799181,-0.211652,-0.582166,-0.786047,0.464482,0.447025,0.716289,7
1.291732,-1.085342,-0.574958,1.141799,0.750549,1.344454,0.143369,-0.102859,-0.134886,5
2.645745,3.466096,-0.55302,0.622395,-0.582775,1.115799,-0.665742,-0.262808,0.527033,6
2.009653,0.256501,-0.767686,-0.4051,-0.345689,-1.039333,-0.297674,0.422436,-0.02394,6
1.865557,-0.055998,-0.060487,0.059408,0.807029,-1.280883,-0.557781,0.307161,0.321263,6
-3.450805,1.115706,1.23925,-0.329205,0.019336,-0.134145,0.21566,0.847136,0.103841,5
2.103409,-0.066672,-0.353833,-0.824331,0.213315,-1.060313,-0.321663,0.221587,0.595134,6
0.932632,0.130375,-0.710402,-0.637405,-0.868244,-0.613987,0.250888,0.358844,0.341356,6
2.082923,2.133788,-0.53104,-0.479613,-1.306135,-0.90635,-0.435813,-0.57203,0.271039,5
1.228342,0.406546,-0.492843,0.068979,-0.449848,-1.410142,-0.413303,-0.003662,-0.247076,6
0.346059,-0.954515,-0.722855,-0.199245,-0.159412,-0.059724,-0.032187,0.806824,-0.164926,6
-0.318761,0.267286,0.221271,-0.145033,-1.568518,0.177437,0.262995,-0.110199,-0.736764,6
2.928689,-0.505191,1.440106,-0.234787,-0.662865,0.384973,-1.415563,1.131054,0.804294,7
1.266059,-1.390522,-1.596822,-0.360428,-0.044424,-1.234007,-0.411252,-0.639292,0.470995,6
2.100452,2.201578,-0.516638,-0.477205,-1.33889,-0.917087,-0.46126,-0.504458,0.232651,5
-2.173155,0.398515,0.735866,-0.904536,-1.457592,1.184578,-0.94167,0.552142,-0.078132,6
-2.173155,0.398515,0.735866,-0.904536,-1.457592,1.184578,-0.94167,0.552142,-0.078132,6
-2.173155,0.398515,0.735866,-0.904536,-1.457592,1.184578,-0.94167,0.552142,-0.078132,6
-2.173155,0.398515,0.735866,-0.904536,-1.457592,1.184578,-0.94167,0.552142,-0.078132,6
-0.87684,-0.08689,-0.041676,-0.497705,0.518855,-0.091758,-0.542849,-0.239835,0.045324,6
-2.173155,0.398515,0.735866,-0.904536,-1.457592,1.184578,-0.94167,0.552142,-0.078132,6
2.577203,0.478892,0.218934,-0.572347,-0.140491,-0.387204,-0.757583,0.66129,0.104064,6
1.965403,-0.097552,0.009497,-0.30339,1.492354,-0.645949,-0.809236,-0.361788,0.498132,6
1.032894,0.014112,0.608532,-1.052308,1.272415,-0.308285,-0.65524,0.210665,0.148109,7
-1.386713,-1.229632,0.140028,-1.135269,-1.211075,0.741099,-0.080857,2.107979,-0.774437,5
1.032894,0.014112,0.608532,-1.052308,1.272415,-0.308285,-0.65524,0.210665,0.148109,7
0.237694,0.470655,-0.036555,-0.488764,-1.189392,0.365773,-0.657459,-0.977741,0.60339,6
3.363963,-0.978903,-0.39079,0.21605,1.040016,0.387677,-1.073423,0.828109,-0.34189,6
-1.386713,-1.229632,0.140028,-1.135269,-1.211075,0.741099,-0.080857,2.107979,-0.774437,5
1.032894,0.014112,0.608532,-1.052308,1.272415,-0.308285,-0.65524,0.210665,0.148109,7
0.481447,-0.76122,-0.9143,-0.195658,2.146452,0.618869,0.700163,-0.056033,-0.157132,6
1.798258,0.20922,1.327552,0.953264,2.851684,-1.294041,-2.527896,0.344869,-1.034709,6
1.698707,1.270769,0.299177,-0.828277,0.375894,-1.049114,-1.257802,1.093949,0.042662,6
1.528417,0.565152,-0.091892,-0.642649,-0.085117,-0.618423,-1.063848,1.037084,0.032914,7
0.187795,-1.085791,-1.685081,-1.061146,0.015536,-1.867817,0.574935,-0.223582,-0.398765,6
1.887802,-2.202648,-0.157319,-0.329973,-0.605885,-1.099431,0.252598,0.587342,0.269988,6
1.159389,-0.949912,0.86588,-1.187307,0.437821,-1.454449,-0.284388,0.903798,0.428039,8
0.964842,-1.09456,1.058268,-1.067713,0.646662,-1.341855,-0.474624,0.804347,0.569798,8
1.887802,-2.202648,-0.157319,-0.329973,-0.605885,-1.099431,0.252598,0.587342,0.269988,6
0.220301,1.775428,1.528693,0.032004,0.125518,-0.866155,-0.413629,0.118625,-0.178903,5
0.154085,-1.489248,-0.366486,0.19788,-1.423198,0.367072,0.571292,-0.419504,-0.222403,6
0.739586,-2.55711,-0.464552,-0.269708,-0.482059,-0.923765,0.604614,-0.889873,-0.046154,4
2.751742,-0.269372,-0.322101,-0.796327,-0.337131,-0.833076,-0.709473,-0.070168,0.09869,6
0.565211,-2.456539,-0.456444,-1.822888,-0.10894,-0.423078,0.601541,0.1586,0.836654,6
1.308327,0.794798,-0.70218,-0.046326,-1.830217,-0.019955,0.087679,0.089225,-1.223157,5
2.751742,-0.269372,-0.322101,-0.796327,-0.337131,-0.833076,-0.709473,-0.070168,0.09869,6
2.440289,-0.587935,-1.554247,0.264045,-1.158673,0.456964,0.14431,0.975164,-0.324606,7
0.41539,0.140437,-0.616775,-0.733819,-0.585288,-0.603744,-0.478022,0.420924,0.304417,6
0.874708,-3.171223,-1.093464,1.112778,0.68477,0.865561,-0.771502,-0.382275,-0.193743,4
2.345645,0.022417,-0.969133,-1.263465,-0.173441,-1.251696,-0.310837,-0.215947,0.551012,7
0.623483,-0.01266,-0.348309,-0.80784,-0.864164,-1.103419,0.340638,-0.428734,-0.736053,5
0.594673,-1.19068,-0.78817,-1.009475,0.376339,-1.60795,-0.064347,-0.190449,0.184907,6
0.565211,-2.456539,-0.456444,-1.822888,-0.10894,-0.423078,0.601541,0.1586,0.836654,6
2.470515,0.239111,-0.326633,0.240078,-1.463626,0.705231,-0.233526,0.349514,-0.60153,5
0.157448,-1.084278,0.52164,-1.067823,-0.98165,-1.123011,-0.285623,1.020734,-0.035494,7
1.011562,-0.123861,-1.062628,-0.709716,0.263865,-0.00883,-0.218855,0.577537,0.511176,7
0.834077,-1.888622,-0.049308,-1.402532,1.382522,-1.419598,-0.297427,0.355621,0.517391,6
2.90575,0.59823,0.907039,-0.701074,0.875399,-1.044514,-1.174182,0.74015,-0.234879,7
0.157448,-1.084278,0.52164,-1.067823,-0.98165,-1.123011,-0.285623,1.020734,-0.035494,7
1.319162,-0.4087,1.010996,-0.383786,1.66628,-1.033641,-0.764698,0.191283,-0.032898,7
0.579233,2.007075,-0.71802,0.481416,0.156357,0.507741,0.162131,-1.509755,0.440232,5
0.062847,0.572966,1.089685,0.841967,-0.695469,0.411982,0.537345,0.702676,-1.103403,5
-0.869397,-1.642521,0.101911,-1.444667,0.781699,-1.268199,-0.603369,-0.021695,1.384794,6
2.101694,0.071605,0.103835,-0.243211,-0.568777,-0.895688,-0.374475,-0.425564,0.001707,5
1.828638,-0.767495,-1.283607,2.769296,-1.230081,0.137258,0.90656,0.747628,1.482115,6
0.836772,-1.463537,-1.644929,-0.542988,-0.555773,-1.253741,0.559639,0.598717,-0.205189,5
0.15487,-1.0687,1.319143,3.910276,-1.75213,-1.336527,0.966921,0.853635,0.621717,4
2.627343,0.715375,-0.059618,0.015049,0.936027,-0.354949,-0.378417,0.635033,0.531037,7
1.365576,-3.5069,-0.680733,2.718065,1.571778,-1.053551,-0.064659,0.604373,1.741297,5
1.44259,-1.053652,0.052107,-0.390195,0.108868,1.636882,-0.756289,1.782259,1.219862,6
1.726802,-0.238253,-1.84444,-0.049042,0.527147,-0.064662,1.37461,1.409993,-0.055098,6
-0.869397,-1.642521,0.101911,-1.444667,0.781699,-1.268199,-0.603369,-0.021695,1.384794,6
2.643597,-0.766875,0.060032,-0.366686,0.613924,-1.331643,-0.734467,0.825076,0.675382,7
0.786943,1.444589,-0.485767,0.262609,-1.155416,-0.012177,0.01074,-0.051048,-0.593422,6
-1.819859,0.340772,-0.395651,0.018751,0.167888,-0.577501,0.342596,0.188762,-0.390543,6
1.51085,1.967648,-1.113287,0.536893,-0.415713,0.343791,0.247332,-0.520801,0.370129,7
-1.670868,-1.057985,-1.678918,-0.476957,-1.121423,-1.400766,-0.201056,0.935304,-0.73243,6
0.82023,-0.60632,-1.602574,0.49688,1.041094,1.506784,1.120746,2.048829,0.012261,6
1.230487,-1.196597,1.709676,-0.812565,-0.469605,0.768739,-1.292076,0.94273,1.334417,5
1.140152,-0.300857,0.87045,-1.208373,-1.272192,0.316852,-0.684472,0.810906,0.929187,6
0.594347,0.172206,-0.087752,0.66581,-0.569446,0.003962,-0.192023,-0.423097,-0.250891,6
0.877161,1.097869,-0.163542,-1.29629,-1.518672,-2.099206,0.101072,0.068121,0.142326,6
1.10784,-0.601357,-0.340979,-1.392175,-0.028938,-1.476341,-0.396577,0.250378,0.700906,6
0.606569,0.274916,-0.275586,-0.695974,-0.381396,-0.958638,-0.12108,0.076661,-0.147033,7
2.248391,-0.362804,0.965055,-0.507228,0.428398,-0.670446,0.225716,0.448828,0.258395,7
1.612858,-0.18891,-1.374651,-0.042849,-0.604719,-0.087633,-0.045531,0.338907,-0.558016,6
2.745448,-0.320827,-0.23043,0.039972,0.368504,-0.789498,-0.719905,1.146529,-0.454323,7
2.248391,-0.362804,0.965055,-0.507228,0.428398,-0.670446,0.225716,0.448828,0.258395,7
0.163644,-1.0743,0.481027,0.311358,-0.649275,-0.888147,0.714139,-0.685476,-0.130224,5
0.606569,0.274916,-0.275586,-0.695974,-0.381396,-0.958638,-0.12108,0.076661,-0.147033,7
0.489184,-0.393553,-1.93078,-0.536118,-0.25422,-0.80157,0.385624,0.970762,0.044689,6
-1.927831,0.407448,-0.59585,-0.871421,0.17646,-0.418307,0.356732,0.776645,-0.022333,6
2.376041,1.577256,1.219315,-0.908947,-0.613694,-0.603576,-0.093552,0.396751,0.092098,8
-0.094734,-0.127245,-0.458495,-0.204115,1.907965,-1.763829,0.305306,0.121617,-0.499845,5
-2.635286,-0.252531,-0.001018,-0.77556,-0.475191,0.711224,0.557929,-0.050367,0.187774,6
-2.635286,-0.252531,-0.001018,-0.77556,-0.475191,0.711224,0.557929,-0.050367,0.187774,6
-2.635286,-0.252531,-0.001018,-0.77556,-0.475191,0.711224,0.557929,-0.050367,0.187774,6
2.278928,0.424497,-0.836068,-0.206303,0.778055,0.400386,0.228109,0.845375,0.577489,8
-1.084804,3.538742,0.23039,-0.438945,-2.034773,-0.353257,-0.113194,0.134827,-1.557609,3
-2.161315,1.335761,0.242639,0.829478,0.733248,0.086834,-0.528145,-0.455195,-0.27266,5
1.299308,-0.540491,-0.006053,-0.169356,-1.607066,-0.391479,0.586646,0.040201,-0.683775,5
1.657038,0.377191,-0.209598,0.539226,0.603578,0.68983,-0.458452,0.641221,0.618536,7
1.79394,0.900821,-0.876405,-0.103585,0.053136,-0.215791,-0.014143,-0.025926,0.318144,7
1.341546,1.805761,-1.114282,0.302749,-0.201687,0.35421,-0.103281,-0.426487,-0.043386,5
1.324364,0.723621,2.555545,0.652623,0.615758,-0.083357,1.546649,-0.271484,-0.818066,4
1.156097,0.3874,-0.352564,0.372703,-0.011202,-0.578292,0.133692,0.160306,0.912592,8
1.688317,0.226425,-0.218583,0.441174,-1.243158,-0.355065,0.58362,-0.175454,0.182704,7
1.056209,-1.127072,-0.707921,0.612355,-0.546148,-0.703498,0.984533,-0.0699,0.440511,6
2.270664,-0.148884,0.10601,0.567298,0.806723,-0.49613,0.14297,0.697369,0.478509,6
0.407468,-0.064941,-1.94485,0.069023,-0.308518,0.376938,1.326207,0.797135,-0.673172,7
-1.748478,-0.325464,0.974337,4.44956,-2.336884,-2.685438,2.50775,1.020564,1.602199,6
0.866782,-0.077541,-1.145965,0.358952,0.32426,0.100153,1.248874,0.860224,-0.151128,7
0.855008,-0.118988,-0.990689,0.410158,0.423614,-0.012644,1.206797,0.861793,-0.192736,7
-1.748478,-0.325464,0.974337,4.44956,-2.336884,-2.685438,2.50775,1.020564,1.602199,6
-1.86411,0.571987,-0.550493,-0.528687,0.231286,-0.896667,-0.133709,0.108799,-0.711987,5
2.020678,-2.163505,0.164711,0.180434,-0.404359,-0.118387,-0.012873,-0.482678,0.069768,5
3.226091,-0.234883,-0.198115,-0.668021,-1.787571,-0.916693,-0.453133,1.034296,0.65091,8
-1.728252,0.567072,-0.5387,-0.377109,0.190943,-0.94455,-0.030352,0.027939,-0.757042,5
1.043588,0.276041,-0.32139,0.804502,-0.290591,1.126437,0.223242,-1.243313,-0.105343,6
-1.728252,0.567072,-0.5387,-0.377109,0.190943,-0.94455,-0.030352,0.027939,-0.757042,5
-1.86411,0.571987,-0.550493,-0.528687,0.231286,-0.896667,-0.133709,0.108799,-0.711987,5
-1.744799,0.279919,-0.838781,-0.323088,-0.302185,-0.858842,-0.732771,0.043278,-0.882873,5
1.376088,-1.150218,1.022833,-1.2924,0.296295,-0.746192,-0.272284,0.928871,0.446899,7
2.020678,-2.163505,0.164711,0.180434,-0.404359,-0.118387,-0.012873,-0.482678,0.069768,5
3.226091,-0.234883,-0.198115,-0.668021,-1.787571,-0.916693,-0.453133,1.034296,0.65091,8
1.903977,-0.663672,0.78233,-1.157654,-0.650245,-0.437761,-0.266041,0.417941,0.695154,6
2.647936,0.169532,-0.195901,-1.167687,-0.304315,-0.810322,-0.827956,0.420497,1.251354,7
2.332615,1.123267,0.008535,-0.599465,0.668599,-1.256906,-0.448156,0.098138,0.328139,7
-2.655587,-0.838199,-1.247571,-2.842409,1.805947,-3.360629,2.34151,-0.756631,1.432314,3
-0.071556,0.060137,1.546147,-0.325419,-0.173698,0.810067,-0.710774,0.447251,0.195459,6
1.791387,-0.06821,1.364945,-0.083565,1.332058,-0.576533,-0.381599,0.476212,0.524505,7
2.153875,0.57506,-0.035149,0.041418,0.598679,-1.076945,-0.042893,0.30688,0.652131,7
0.858604,2.891408,-1.751336,0.051226,-0.140364,-0.587959,0.152361,-0.647956,0.516669,7
2.783667,0.42272,-0.898256,-0.132896,0.743653,-0.079252,0.864087,1.701051,0.150835,7
3.235739,-0.465324,-0.725357,-0.156357,-0.567195,-0.271927,-0.082989,1.464173,-0.017174,7
2.488388,0.144764,-0.897076,-0.286473,-0.617217,-0.530891,-0.087839,0.970976,-0.210447,6
1.008045,0.833607,0.635159,-0.063272,-0.26867,0.052654,-0.76283,1.020609,0.061548,6
2.269634,0.207757,-2.037207,0.652338,0.522796,0.891963,0.782717,1.071616,0.464186,7
1.107811,2.833172,-0.679162,0.195991,-1.037515,-0.546047,-0.339317,-0.325278,-0.372597,5
-1.361795,-1.103674,0.460879,-0.153445,0.18399,1.074183,-0.118662,0.849408,0.79459,5
2.752019,1.773218,-0.495393,0.19833,-0.110306,0.080714,-0.78469,-0.034517,0.607142,7
1.657334,-0.212374,0.103002,-1.12551,0.185531,-1.145149,0.249998,0.330187,0.785625,7
1.229747,-0.689584,-0.640057,0.156918,-0.287025,-0.717378,0.827154,0.715584,-0.322435,6
-0.989264,0.277806,-0.402566,-0.270246,-0.04326,-0.283278,0.521923,0.362661,-0.163902,6
0.17826,1.72761,-0.274125,-0.084048,-1.213592,0.014105,0.906352,1.128089,-0.65532,6
2.059982,-0.699297,1.576544,0.002676,0.679424,-0.448538,0.140368,0.461766,-0.51588,6
-2.594415,0.248408,0.668215,-0.173506,1.202805,0.246912,0.706512,0.971024,-0.225621,6
0.418403,-1.475547,1.732547,-0.273242,-1.298291,1.768993,-0.772147,0.552282,1.274586,6
0.196468,-1.280669,0.002893,0.214696,-1.206618,0.574401,1.100713,-0.333236,-0.155668,6
2.491077,0.756738,-0.235934,0.727978,0.478224,-0.054824,-0.369306,0.132676,0.456883,6
0.196468,-1.280669,0.002893,0.214696,-1.206618,0.574401,1.100713,-0.333236,-0.155668,6
0.778048,-0.111661,0.331443,0.210616,-0.692164,-0.50642,-0.186915,0.470616,0.538656,5
-2.550089,0.24753,0.605355,-0.20692,1.05773,0.299028,0.815318,0.952417,-0.193293,7
-2.594415,0.248408,0.668215,-0.173506,1.202805,0.246912,0.706512,0.971024,-0.225621,6
-1.452917,0.897774,-0.530748,-0.643008,-0.204615,-0.830593,1.216092,0.380166,0.847608,6
-1.441091,0.891482,-0.441941,-0.735784,-0.279885,-0.842041,1.163252,0.506764,0.82534,6
-0.119036,0.631282,-0.361067,-0.195547,-0.634809,-0.211836,1.256158,0.335952,0.572582,6
-0.039069,0.649978,0.093664,-0.019062,-1.578097,1.33982,-0.149838,-0.008913,0.44791,6
0.013622,-0.277266,-0.540681,0.309217,0.206038,0.005432,1.076843,0.70821,0.899812,6
2.800693,0.583183,-0.271303,-0.927509,-0.445253,-1.360442,0.065777,0.476797,0.472546,6
1.687643,-1.206048,1.351311,-0.851439,0.53427,-0.492109,0.000107,1.374425,0.557695,6
1.289949,-0.750528,1.899134,-0.93728,0.859657,-0.362099,-0.545485,1.402511,0.631766,6
1.634012,1.149131,0.843704,-0.704912,0.368752,0.521632,-0.20637,1.615433,0.172294,6
0.757951,-0.05005,0.518819,-0.972645,-0.958818,0.553658,-0.701598,1.144588,0.42668,7
1.687643,-1.206048,1.351311,-0.851439,0.53427,-0.492109,0.000107,1.374425,0.557695,6
1.289949,-0.750528,1.899134,-0.93728,0.859657,-0.362099,-0.545485,1.402511,0.631766,6
2.099846,-1.89217,-1.251842,0.177797,-0.383049,0.510671,-0.250433,0.638927,-0.545246,7
0.013622,-0.277266,-0.540681,0.309217,0.206038,0.005432,1.076843,0.70821,0.899812,6
2.800693,0.583183,-0.271303,-0.927509,-0.445253,-1.360442,0.065777,0.476797,0.472546,6
2.591294,0.021299,0.070806,-0.742882,-1.083835,-0.805032,0.414036,0.625035,-0.151935,6
2.014529,-1.659614,-0.142888,-0.705058,0.065744,0.164879,1.13922,0.689627,0.783122,7
3.058978,0.083972,0.307836,-0.604232,0.4889,-1.144208,0.382841,1.011693,0.237836,6
0.245016,0.483868,-0.715151,-0.605293,-0.501307,-1.140015,1.088096,-0.170956,-0.533367,6
0.320266,-0.570242,-0.059658,-0.604525,0.097772,0.606675,0.667406,1.06839,0.746831,7
0.601621,2.403026,-0.820872,-0.200415,-1.225155,-0.165398,-0.11244,-0.094823,0.710742,6
2.221321,-0.499431,0.003281,-1.078185,0.949905,-1.647887,1.107077,0.847048,0.685843,7
0.245016,0.483868,-0.715151,-0.605293,-0.501307,-1.140015,1.088096,-0.170956,-0.533367,6
0.170827,0.201867,0.21983,0.245966,1.92713,-1.436788,1.298915,0.338423,-0.255378,6
1.476233,0.882532,-0.035569,-1.299958,0.517182,-1.416286,0.215948,0.672382,0.448549,8
-3.747813,-0.212013,-0.437037,-1.159651,1.250815,-1.847196,-0.178006,-0.034344,-0.376041,5
1.774305,0.365208,-0.226714,-0.037761,0.230074,-0.204221,-0.474612,0.047087,0.417855,7
-0.03828,-0.313847,-0.550189,-0.728449,-0.560274,-0.710803,0.375243,0.415596,0.277471,7
1.774305,0.365208,-0.226714,-0.037761,0.230074,-0.204221,-0.474612,0.047087,0.417855,7
-0.515484,0.866035,-0.610807,-0.173471,0.208765,0.156932,0.40536,-0.194375,0.205257,6
1.476233,0.882532,-0.035569,-1.299958,0.517182,-1.416286,0.215948,0.672382,0.448549,8
-3.747813,-0.212013,-0.437037,-1.159651,1.250815,-1.847196,-0.178006,-0.034344,-0.376041,5
1.496696,-2.761692,0.226388,2.330472,1.374705,-0.980594,0.848451,0.295588,1.716696,6
1.660854,-0.671902,0.319908,-0.727663,0.087718,1.627841,-0.327728,1.377619,1.110135,7
1.258797,-0.98492,0.574726,-1.491488,0.353548,-0.707084,0.193006,0.929396,0.495892,8
0.874982,-1.919682,0.367156,-1.279161,0.83714,-0.451109,0.707671,0.504603,0.882904,6
-1.771851,0.666154,-0.917968,-0.030814,-0.090124,-0.349623,-0.328168,0.061049,-0.811408,5
-1.717186,0.508716,-0.890666,0.065201,0.013245,-0.166447,-0.41013,0.014505,-0.851906,5
-0.560958,-0.420376,0.435525,-0.986863,0.386492,0.191078,0.435165,0.083377,0.334441,6
-1.449348,2.240917,-0.417417,0.662901,0.540077,0.516338,-0.17865,-0.105952,-0.267859,5
1.305164,0.697569,0.594076,0.00299,-0.277412,0.472486,-0.851469,0.954536,-0.198907,6
0.484794,-0.563613,1.671291,1.049947,1.390391,0.195128,0.822895,-0.687178,0.058485,6
0.531367,-2.353372,-0.529406,-1.081498,0.443479,-0.011228,1.504741,-0.41768,0.464143,5
0.484794,-0.563613,1.671291,1.049947,1.390391,0.195128,0.822895,-0.687178,0.058485,6
1.639644,0.252878,-0.542189,0.197623,-1.34651,0.422088,0.27203,0.329396,-1.09141,6
1.305164,0.697569,0.594076,0.00299,-0.277412,0.472486,-0.851469,0.954536,-0.198907,6
1.761511,0.615566,-0.296387,0.566648,-0.966337,-0.248234,-0.650543,-0.518432,-0.06293,3
0.118875,-1.61741,-0.180359,-0.609044,1.154598,0.05227,0.26325,-1.448101,0.744747,7
0.255009,0.580837,-0.193937,-0.483879,-1.033734,0.567101,1.7922,0.997566,-0.635275,6
